threads,round,position,mode,case,samples,median_ns,p25_ns,p75_ns,root
1,2,2,candidate,reveal/1000/1,100,501,501,511,0x70e2927078db389aff1f53cd3ca5e10003c86cf98dc8902cc0aabe90509d9110
1,2,2,candidate,reveal/1000/100,100,47519,46978,48582,0x70e2927078db389aff1f53cd3ca5e10003c86cf98dc8902cc0aabe90509d9110
1,2,2,candidate,reveal/1000/1000,100,285375,284433,286738,0x70e2927078db389aff1f53cd3ca5e10003c86cf98dc8902cc0aabe90509d9110
1,2,2,candidate,reveal/32768/1,100,622,612,641,0x8e6613b495829462e79f824bbbe37bb423b9d529499661d6bf5275e37b6c2bdc
1,2,2,candidate,reveal/32768/3276,100,1650518,1634598,1682547,0x8e6613b495829462e79f824bbbe37bb423b9d529499661d6bf5275e37b6c2bdc
1,2,2,candidate,reveal/32768/32768,100,11532282,11501664,11644442,0x8e6613b495829462e79f824bbbe37bb423b9d529499661d6bf5275e37b6c2bdc
1,2,3,candidate,reveal/1000/1,100,471,471,491,0x70e2927078db389aff1f53cd3ca5e10003c86cf98dc8902cc0aabe90509d9110
1,2,3,candidate,reveal/1000/100,100,47069,46437,47990,0x70e2927078db389aff1f53cd3ca5e10003c86cf98dc8902cc0aabe90509d9110
1,2,3,candidate,reveal/1000/1000,100,284444,283452,285796,0x70e2927078db389aff1f53cd3ca5e10003c86cf98dc8902cc0aabe90509d9110
1,2,3,candidate,reveal/32768/1,100,611,601,622,0x8e6613b495829462e79f824bbbe37bb423b9d529499661d6bf5275e37b6c2bdc
1,2,3,candidate,reveal/32768/3276,100,1617736,1611714,1637393,0x8e6613b495829462e79f824bbbe37bb423b9d529499661d6bf5275e37b6c2bdc
1,2,3,candidate,reveal/32768/32768,100,11535658,11490022,11677524,0x8e6613b495829462e79f824bbbe37bb423b9d529499661d6bf5275e37b6c2bdc
1,2,4,baseline,reveal/1000/1,100,481,480,501,0x70e2927078db389aff1f53cd3ca5e10003c86cf98dc8902cc0aabe90509d9110
1,2,4,baseline,reveal/1000/100,100,47419,46968,47910,0x70e2927078db389aff1f53cd3ca5e10003c86cf98dc8902cc0aabe90509d9110
1,2,4,baseline,reveal/1000/1000,100,283532,281308,285776,0x70e2927078db389aff1f53cd3ca5e10003c86cf98dc8902cc0aabe90509d9110
1,2,4,baseline,reveal/32768/1,100,741,722,752,0x8e6613b495829462e79f824bbbe37bb423b9d529499661d6bf5275e37b6c2bdc
1,2,4,baseline,reveal/32768/3276,100,1628265,1625039,1637132,0x8e6613b495829462e79f824bbbe37bb423b9d529499661d6bf5275e37b6c2bdc
1,2,4,baseline,reveal/32768/32768,100,11829990,11794192,11897015,0x8e6613b495829462e79f824bbbe37bb423b9d529499661d6bf5275e37b6c2bdc
15,1,1,baseline,reveal/1000/1,100,430,421,440,0x70e2927078db389aff1f53cd3ca5e10003c86cf98dc8902cc0aabe90509d9110
15,1,1,baseline,reveal/1000/100,100,48682,48451,49132,0x70e2927078db389aff1f53cd3ca5e10003c86cf98dc8902cc0aabe90509d9110
15,1,1,baseline,reveal/1000/1000,100,275917,274505,278323,0x70e2927078db389aff1f53cd3ca5e10003c86cf98dc8902cc0aabe90509d9110
15,1,1,baseline,reveal/32768/1,100,671,661,681,0x8e6613b495829462e79f824bbbe37bb423b9d529499661d6bf5275e37b6c2bdc
15,1,1,baseline,reveal/32768/3276,100,3061715,3042099,3080180,0x8e6613b495829462e79f824bbbe37bb423b9d529499661d6bf5275e37b6c2bdc
15,1,1,baseline,reveal/32768/32768,100,13685752,13604750,13748962,0x8e6613b495829462e79f824bbbe37bb423b9d529499661d6bf5275e37b6c2bdc
15,1,2,candidate,reveal/1000/1,100,461,451,481,0x70e2927078db389aff1f53cd3ca5e10003c86cf98dc8902cc0aabe90509d9110
15,1,2,candidate,reveal/1000/100,100,47218,46688,47920,0x70e2927078db389aff1f53cd3ca5e10003c86cf98dc8902cc0aabe90509d9110
15,1,2,candidate,reveal/1000/1000,100,287219,285556,288852,0x70e2927078db389aff1f53cd3ca5e10003c86cf98dc8902cc0aabe90509d9110
15,1,2,candidate,reveal/32768/1,100,611,601,622,0x8e6613b495829462e79f824bbbe37bb423b9d529499661d6bf5275e37b6c2bdc
15,1,2,candidate,reveal/32768/3276,100,2811146,2749920,2874144,0x8e6613b495829462e79f824bbbe37bb423b9d529499661d6bf5275e37b6c2bdc
15,1,2,candidate,reveal/32768/32768,100,11808880,11712069,11951398,0x8e6613b495829462e79f824bbbe37bb423b9d529499661d6bf5275e37b6c2bdc
15,1,3,candidate,reveal/1000/1,100,460,451,471,0x70e2927078db389aff1f53cd3ca5e10003c86cf98dc8902cc0aabe90509d9110
15,1,3,candidate,reveal/1000/100,100,47419,46868,47970,0x70e2927078db389aff1f53cd3ca5e10003c86cf98dc8902cc0aabe90509d9110
15,1,3,candidate,reveal/1000/1000,100,285075,283853,286367,0x70e2927078db389aff1f53cd3ca5e10003c86cf98dc8902cc0aabe90509d9110
15,1,3,candidate,reveal/32768/1,100,601,591,611,0x8e6613b495829462e79f824bbbe37bb423b9d529499661d6bf5275e37b6c2bdc
15,1,3,candidate,reveal/32768/3276,100,2794605,2753447,2837164,0x8e6613b495829462e79f824bbbe37bb423b9d529499661d6bf5275e37b6c2bdc
15,1,3,candidate,reveal/32768/32768,100,10172840,10034180,10472292,0x8e6613b495829462e79f824bbbe37bb423b9d529499661d6bf5275e37b6c2bdc
15,1,4,baseline,reveal/1000/1,100,481,471,491,0x70e2927078db389aff1f53cd3ca5e10003c86cf98dc8902cc0aabe90509d9110
15,1,4,baseline,reveal/1000/100,100,50094,49893,50485,0x70e2927078db389aff1f53cd3ca5e10003c86cf98dc8902cc0aabe90509d9110
15,1,4,baseline,reveal/1000/1000,100,282911,281618,284503,0x70e2927078db389aff1f53cd3ca5e10003c86cf98dc8902cc0aabe90509d9110
15,1,4,baseline,reveal/32768/1,100,722,721,732,0x8e6613b495829462e79f824bbbe37bb423b9d529499661d6bf5275e37b6c2bdc
15,1,4,baseline,reveal/32768/3276,100,3073679,3057297,3085250,0x8e6613b495829462e79f824bbbe37bb423b9d529499661d6bf5275e37b6c2bdc
15,1,4,baseline,reveal/32768/32768,100,13888543,13820125,13951672,0x8e6613b495829462e79f824bbbe37bb423b9d529499661d6bf5275e37b6c2bdc
15,2,1,baseline,reveal/1000/1,100,421,421,431,0x70e2927078db389aff1f53cd3ca5e10003c86cf98dc8902cc0aabe90509d9110
15,2,1,baseline,reveal/1000/100,100,48341,48080,48781,0x70e2927078db389aff1f53cd3ca5e10003c86cf98dc8902cc0aabe90509d9110
15,2,1,baseline,reveal/1000/1000,100,276368,274906,278974,0x70e2927078db389aff1f53cd3ca5e10003c86cf98dc8902cc0aabe90509d9110
15,2,1,baseline,reveal/32768/1,100,652,651,662,0x8e6613b495829462e79f824bbbe37bb423b9d529499661d6bf5275e37b6c2bdc
15,2,1,baseline,reveal/32768/3276,100,3073288,3055003,3089227,0x8e6613b495829462e79f824bbbe37bb423b9d529499661d6bf5275e37b6c2bdc
15,2,1,baseline,reveal/32768/32768,100,12403065,12347501,12488706,0x8e6613b495829462e79f824bbbe37bb423b9d529499661d6bf5275e37b6c2bdc
15,2,2,candidate,reveal/1000/1,100,441,431,451,0x70e2927078db389aff1f53cd3ca5e10003c86cf98dc8902cc0aabe90509d9110
15,2,2,candidate,reveal/1000/100,100,47980,47419,48621,0x70e2927078db389aff1f53cd3ca5e10003c86cf98dc8902cc0aabe90509d9110
15,2,2,candidate,reveal/1000/1000,100,291868,290495,293591,0x70e2927078db389aff1f53cd3ca5e10003c86cf98dc8902cc0aabe90509d9110
15,2,2,candidate,reveal/32768/1,100,591,581,601,0x8e6613b495829462e79f824bbbe37bb423b9d529499661d6bf5275e37b6c2bdc
15,2,2,candidate,reveal/32768/3276,100,2848596,2763756,2899191,0x8e6613b495829462e79f824bbbe37bb423b9d529499661d6bf5275e37b6c2bdc
15,2,2,candidate,reveal/32768/32768,100,12294572,12120255,12372678,0x8e6613b495829462e79f824bbbe37bb423b9d529499661d6bf5275e37b6c2bdc
15,2,3,candidate,reveal/1000/1,100,461,461,471,0x70e2927078db389aff1f53cd3ca5e10003c86cf98dc8902cc0aabe90509d9110
15,2,3,candidate,reveal/1000/100,100,47990,47209,48811,0x70e2927078db389aff1f53cd3ca5e10003c86cf98dc8902cc0aabe90509d9110
15,2,3,candidate,reveal/1000/1000,100,283952,282831,285466,0x70e2927078db389aff1f53cd3ca5e10003c86cf98dc8902cc0aabe90509d9110
15,2,3,candidate,reveal/32768/1,100,601,581,611,0x8e6613b495829462e79f824bbbe37bb423b9d529499661d6bf5275e37b6c2bdc
15,2,3,candidate,reveal/32768/3276,100,2855759,2786659,2915492,0x8e6613b495829462e79f824bbbe37bb423b9d529499661d6bf5275e37b6c2bdc
15,2,3,candidate,reveal/32768/32768,100,11876217,11716156,11958131,0x8e6613b495829462e79f824bbbe37bb423b9d529499661d6bf5275e37b6c2bdc
15,2,4,baseline,reveal/1000/1,100,421,411,431,0x70e2927078db389aff1f53cd3ca5e10003c86cf98dc8902cc0aabe90509d9110
15,2,4,baseline,reveal/1000/100,100,48170,47930,48531,0x70e2927078db389aff1f53cd3ca5e10003c86cf98dc8902cc0aabe90509d9110
15,2,4,baseline,reveal/1000/1000,100,279565,277861,283532,0x70e2927078db389aff1f53cd3ca5e10003c86cf98dc8902cc0aabe90509d9110
15,2,4,baseline,reveal/32768/1,100,652,651,671,0x8e6613b495829462e79f824bbbe37bb423b9d529499661d6bf5275e37b6c2bdc
15,2,4,baseline,reveal/32768/3276,100,3066144,3049693,3085040,0x8e6613b495829462e79f824bbbe37bb423b9d529499661d6bf5275e37b6c2bdc
15,2,4,baseline,reveal/32768/32768,100,12418875,12366827,12483867,0x8e6613b495829462e79f824bbbe37bb423b9d529499661d6bf5275e37b6c2bdc
