threads,round,position,mode,case,samples,median_ns,p25_ns,p75_ns,root
1,1,4,baseline,root_cached/32768/retain,100,711,692,722,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
1,1,4,baseline,update_root/32768/1/retain,100,7003,6943,7063,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,1,4,baseline,root_dirty/32768/1/retain,100,6492,6462,6532,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,1,4,baseline,update_root/32768/3276/retain,100,4477621,4458165,4498811,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,1,4,baseline,root_dirty/32768/3276/retain,100,3795168,3777746,3813563,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,1,4,baseline,update_root/32768/32768/retain,100,19564570,19542178,19580159,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,1,4,baseline,root_dirty/32768/32768/retain,100,14186067,14177741,14193761,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,2,1,baseline,root_cached/1000/discard,100,301,300,310,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
1,2,1,baseline,update_root/1000/1/discard,100,4068,4028,4127,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,2,1,baseline,root_dirty/1000/1/discard,100,3927,3878,3967,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,2,1,baseline,update_root/1000/100/discard,100,133611,133070,135004,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,2,1,baseline,root_dirty/1000/100/discard,100,115046,114726,115727,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,2,1,baseline,update_root/1000/1000/discard,100,628660,624453,637177,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,2,1,baseline,root_dirty/1000/1000/discard,100,454052,452219,459403,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,2,1,baseline,root_cached/1000/retain,100,321,311,331,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
1,2,1,baseline,update_root/1000/1/retain,100,4608,4559,4649,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,2,1,baseline,root_dirty/1000/1/retain,100,4137,4108,4158,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
