threads,round,position,mode,case,samples,median_ns,p25_ns,p75_ns,root
1,1,2,candidate,root_dirty/32768/1/retain,100,6883,6852,6923,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,1,2,candidate,update_root/32768/3276/retain,100,4907160,4895989,4919443,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,1,2,candidate,root_dirty/32768/3276/retain,100,4217905,4188900,4232422,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,1,2,candidate,update_root/32768/32768/retain,100,21692757,21670326,21721571,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,1,2,candidate,root_dirty/32768/32768/retain,100,16218823,16182204,16273816,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,1,3,candidate,root_cached/1000/discard,100,40,30,40,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
1,1,3,candidate,update_root/1000/1/discard,100,4569,4539,4599,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,1,3,candidate,root_dirty/1000/1/discard,100,4188,4158,4228,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,1,3,candidate,update_root/1000/100/discard,100,137999,137609,139171,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,1,3,candidate,root_dirty/1000/100/discard,100,122129,121518,123532,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,1,3,candidate,update_root/1000/1000/discard,100,671321,668667,678856,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,1,3,candidate,root_dirty/1000/1000/discard,100,499588,498346,500962,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,1,3,candidate,root_cached/1000/retain,100,40,40,50,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
1,1,3,candidate,update_root/1000/1/retain,100,4949,4910,4970,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,1,3,candidate,root_dirty/1000/1/retain,100,4508,4479,4538,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,1,3,candidate,update_root/1000/100/retain,100,153408,152647,155352,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,1,3,candidate,root_dirty/1000/100/retain,100,134472,134032,135705,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,1,3,candidate,update_root/1000/1000/retain,100,701879,698081,707149,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,1,3,candidate,root_dirty/1000/1000/retain,100,524886,523012,527171,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,1,3,candidate,root_cached/32768/discard,100,61,60,70,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
1,1,3,candidate,update_root/32768/1/discard,100,6943,6893,7003,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,1,3,candidate,root_dirty/32768/1/discard,100,6432,6392,6462,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,1,3,candidate,update_root/32768/3276/discard,100,4512808,4497851,4531574,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,1,3,candidate,root_dirty/32768/3276/discard,100,3820569,3810940,3830998,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,1,3,candidate,update_root/32768/32768/discard,100,21036714,21012780,21071881,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,1,3,candidate,root_dirty/32768/32768/discard,100,15664982,15654803,15684058,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,1,3,candidate,root_cached/32768/retain,100,80,50,80,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
1,1,3,candidate,update_root/32768/1/retain,100,7545,7504,7614,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,1,3,candidate,root_dirty/32768/1/retain,100,6933,6903,6973,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,1,3,candidate,update_root/32768/3276/retain,100,4919623,4900737,4945792,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,1,3,candidate,root_dirty/32768/3276/retain,100,4149236,4130290,4165196,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,1,3,candidate,update_root/32768/32768/retain,100,21726850,21671347,21763950,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,1,3,candidate,root_dirty/32768/32768/retain,100,16272593,16255041,16288313,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,1,4,baseline,root_cached/1000/discard,100,311,301,330,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
1,1,4,baseline,update_root/1000/1/discard,100,4729,4699,4769,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,1,4,baseline,root_dirty/1000/1/discard,100,4469,4438,4499,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,1,4,baseline,update_root/1000/100/discard,100,148198,147788,149842,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,1,4,baseline,root_dirty/1000/100/discard,100,130876,130585,132169,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,1,4,baseline,update_root/1000/1000/discard,100,712649,704744,726755,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,1,4,baseline,root_dirty/1000/1000/discard,100,532019,530527,535626,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,1,4,baseline,root_cached/1000/retain,100,321,311,341,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
1,1,4,baseline,update_root/1000/1/retain,100,5070,5050,5110,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,1,4,baseline,root_dirty/1000/1/retain,100,4879,4839,4919,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,1,4,baseline,update_root/1000/100/retain,100,161343,160892,162475,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,1,4,baseline,root_dirty/1000/100/retain,100,143279,142668,145162,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,1,4,baseline,update_root/1000/1000/retain,100,734250,730202,742525,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,1,4,baseline,root_dirty/1000/1000/retain,100,557017,555103,563479,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,1,4,baseline,root_cached/32768/discard,100,872,851,892,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
1,1,4,baseline,update_root/32768/1/discard,100,7174,7133,7233,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,1,4,baseline,root_dirty/32768/1/discard,100,6722,6682,6783,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,1,4,baseline,update_root/32768/3276/discard,100,4645348,4624679,4660125,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,1,4,baseline,root_dirty/32768/3276/discard,100,3977252,3965981,3993623,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,1,4,baseline,update_root/32768/32768/discard,100,21381231,21350503,21432147,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,1,4,baseline,root_dirty/32768/32768/discard,100,16038634,16016432,16105089,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,1,4,baseline,root_cached/32768/retain,100,831,802,852,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
1,1,4,baseline,update_root/32768/1/retain,100,8045,7985,8106,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,1,4,baseline,root_dirty/32768/1/retain,100,7404,7374,7504,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,1,4,baseline,update_root/32768/3276/retain,100,5030531,5018118,5052883,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,1,4,baseline,root_dirty/32768/3276/retain,100,4369860,4355564,4390649,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,1,4,baseline,update_root/32768/32768/retain,100,22180963,22154133,22222180,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,1,4,baseline,root_dirty/32768/32768/retain,100,16756792,16724892,16778323,0x69c3ea375e3c1002e38169138db418038258db4e15f9f29bdcc885300ec1118f
1,2,1,baseline,root_cached/1000/discard,100,301,290,311,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
1,2,1,baseline,update_root/1000/1/discard,100,4699,4669,4749,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,2,1,baseline,root_dirty/1000/1/discard,100,4438,4398,4469,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,2,1,baseline,update_root/1000/100/discard,100,147637,147087,149531,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,2,1,baseline,root_dirty/1000/100/discard,100,129663,129424,130185,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,2,1,baseline,update_root/1000/1000/discard,100,703722,699664,712969,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,2,1,baseline,root_dirty/1000/1000/discard,100,531379,530367,533212,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,2,1,baseline,root_cached/1000/retain,100,421,401,450,0xbd6aeac4d455ae51705d662d7955c19c3ec9f70af408b3066a5b9983cf854e31
1,2,1,baseline,update_root/1000/1/retain,100,5340,5300,5400,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,2,1,baseline,root_dirty/1000/1/retain,100,4909,4870,4940,0xb7d43ed328055da23bd152db88927f518330b8135b3a5d8b75e693431607bea4
1,2,1,baseline,update_root/1000/100/retain,100,161934,161002,163888,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,2,1,baseline,root_dirty/1000/100/retain,100,143630,143290,144612,0xe894efc8df68020926f7c9dcce96f85dd4278ad4212637a55d54a7ee7a76a90f
1,2,1,baseline,update_root/1000/1000/retain,100,732756,727256,745641,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,2,1,baseline,root_dirty/1000/1000/retain,100,559071,557347,564170,0x3529a08afc217f6980d8fdd5321858a165c307eed79002b8be42ac2fa4f22f49
1,2,1,baseline,root_cached/32768/discard,100,661,651,691,0xe172a63c8188e6142adb04613583a4d5776267baf242a3e38aa14797748dcdf0
1,2,1,baseline,update_root/32768/1/discard,100,7093,7043,7143,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,2,1,baseline,root_dirty/32768/1/discard,100,6803,6743,6873,0x176e14209b95e42bd93c00e5dadf033f1dea71e5d1bd80ec2eca838d8c5a3161
1,2,1,baseline,update_root/32768/3276/discard,100,4639307,4608779,4658131,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
1,2,1,baseline,root_dirty/32768/3276/discard,100,3976110,3957295,3992932,0x9fcd4b39c6ba394f686f707e059315f7334efb3ce5c98f686c95a4ebe44b2c7a
